"date","type","neutral","home","away","game_id","year"
2024-11-28,"nc",TRUE,"Utah St.","St. Bonaventure","St. BonaventureUtah St.11-28",2025
2024-11-28,"nc",TRUE,"New Mexico","Arizona St.","Arizona St.New Mexico11-28",2025
2024-11-28,"nc",TRUE,"Washington","Colorado St.","Colorado St.Washington11-28",2025
2024-11-28,"nc",TRUE,"Purdue","North Carolina St.","N.C. StatePurdue11-28",2025
2024-11-28,"nc",TRUE,"Utah Valley","North Dakota St.","North Dakota St.Utah Valley11-28",2025
2024-11-28,"nc",TRUE,"Wichita St.","Minnesota","MinnesotaWichita St.11-28",2025
2024-11-28,"nc",TRUE,"USC","Saint Mary's","Saint Mary'sUSC11-28",2025
2024-11-28,"nc",TRUE,"TCU","Santa Clara","Santa ClaraTCU11-28",2025
2024-11-28,"nc",TRUE,"Northwestern","Butler","ButlerNorthwestern11-28",2025
2024-11-28,"nc",TRUE,"Northern Iowa","North Texas","North TexasNorthern Iowa11-28",2025
2024-11-28,"nc",TRUE,"Wake Forest","Florida","FloridaWake Forest11-28",2025
2024-11-28,"nc",TRUE,"Illinois","Arkansas","ArkansasIllinois11-28",2025
2024-11-28,"nc",TRUE,"UC Irvine","Kennesaw St.","Kennesaw St.UC Irvine11-28",2025
2024-11-28,"nc",TRUE,"Mississippi","BYU","BYUMississippi11-28",2025
2024-11-28,"nc",TRUE,"Towson","Kent St.","Kent St.Towson11-28",2025
2024-11-28,"nc",TRUE,"West Virginia","Louisville","LouisvilleWest Virginia11-28",2025
2024-11-28,"nc",TRUE,"Oklahoma","Arizona","ArizonaOklahoma11-28",2025
2024-11-28,"nc",TRUE,"Providence","Davidson","DavidsonProvidence11-28",2025
2024-11-28,"nc",TRUE,"Indiana","Gonzaga","GonzagaIndiana11-28",2025
2024-11-28,"nc",TRUE,"UNLV","Mississippi St.","Mississippi St.UNLV11-28",2025
2024-11-29,"nc",TRUE,"Purdue","Mississippi","MississippiPurdue11-29",2025
2024-11-29,"nc",FALSE,"Manhattan","Le Moyne","Le MoyneManhattan11-29",2025
2024-11-29,"nc",TRUE,"Rice","Hofstra","HofstraRice11-29",2025
2024-11-29,"nc",TRUE,"Towson","Kennesaw St.","Kennesaw St.Towson11-29",2025
2024-11-29,"nc",TRUE,"Niagara","Binghamton","BinghamtonNiagara11-29",2025
2024-11-29,"nc",FALSE,"South Alabama","Alcorn St.","Alcorn St.South Alabama11-29",2025
2024-11-29,"nc",FALSE,"Belmont","Gardner Webb","Gardner WebbBelmont11-29",2025
2024-11-29,"nc",FALSE,"Clemson","Florida A&M","Florida A&MClemson11-29",2025
2024-11-29,"nc",FALSE,"Troy","Merrimack","MerrimackTroy11-29",2025
2024-11-29,"nc",FALSE,"East Carolina","North Carolina A&T","North Carolina A&TEast Carolina11-29",2025
2024-11-29,"nc",TRUE,"Tarleton St.","Iona","IonaTarleton St.11-29",2025
2024-11-29,"nc",FALSE,"James Madison","George Mason","George MasonJames Madison11-29",2025
2024-11-29,"nc",FALSE,"Eastern Illinois","Northern Illinois","Northern IllinoisEastern Illinois11-29",2025
2024-11-29,"nc",TRUE,"Pepperdine","New Mexico St.","New Mexico St.Pepperdine11-29",2025
2024-11-29,"nc",TRUE,"UNLV","Northwestern","NorthwesternUNLV11-29",2025
2024-11-29,"nc",TRUE,"Mississippi St.","Butler","ButlerMississippi St.11-29",2025
2024-11-29,"nc",FALSE,"Kentucky","Georgia St.","Georgia St.Kentucky11-29",2025
2024-11-29,"nc",TRUE,"Indiana St.","Arkansas St.","Arkansas St.Indiana St.11-29",2025
2024-11-29,"nc",TRUE,"Providence","Indiana","IndianaProvidence11-29",2025
2024-11-29,"nc",TRUE,"West Virginia","Arizona","ArizonaWest Virginia11-29",2025
2024-11-29,"nc",TRUE,"Gonzaga","Davidson","DavidsonGonzaga11-29",2025
2024-11-29,"nc",TRUE,"Oklahoma","Louisville","LouisvilleOklahoma11-29",2025
2024-11-29,"nc",FALSE,"Boston College","Dartmouth","DartmouthBoston College11-29",2025
2024-11-29,"nc",FALSE,"Texas Tech","Northern Colorado","Northern ColoradoTexas Tech11-29",2025
2024-11-29,"nc",FALSE,"Duke","Seattle","SeattleDuke11-29",2025
2024-11-29,"nc",FALSE,"Ohio St.","Pittsburgh","PittsburghOhio St.11-29",2025
2024-11-29,"nc",TRUE,"Weber St.","Bowling Green","Bowling GreenWeber St.11-29",2025
2024-11-29,"nc",FALSE,"DePaul","Valparaiso","ValparaisoDePaul11-29",2025
2024-11-29,"nond1",FALSE,"Liberty","Central Penn","Central PennLiberty11-29",2025
2024-11-29,"nc",TRUE,"St. Bonaventure","Northern Iowa","Northern IowaSt. Bonaventure11-29",2025
2024-11-29,"nc",FALSE,"Texas","Delaware St.","Delaware St.Texas11-29",2025
2024-11-29,"nc",TRUE,"North Carolina St.","BYU","BYUN.C. State11-29",2025
2024-11-29,"nc",FALSE,"UNC Wilmington","Sam Houston St.","Sam Houston St.UNC Wilmington11-29",2025
2024-11-29,"nc",FALSE,"Penn","Navy","NavyPenn11-29",2025
2024-11-29,"nc",FALSE,"Vanderbilt","Tennessee Tech","Tennessee TechVanderbilt11-29",2025
2024-11-29,"nc",TRUE,"Washington","Santa Clara","Santa ClaraWashington11-29",2025
2024-11-29,"nc",FALSE,"UC Santa Barbara","Mississippi Valley St.","Mississippi Valley St.UC Santa Barbara11-29",2025
2024-11-29,"nc",TRUE,"UC Irvine","Kent St.","Kent St.UC Irvine11-29",2025
2024-11-29,"nc",FALSE,"Cleveland St.","Morehead St.","Morehead St.Cleveland St.11-29",2025
2024-11-29,"nc",FALSE,"George Washington","VMI","VMIGeorge Washington11-29",2025
2024-11-29,"nc",FALSE,"Virginia","Holy Cross","Holy CrossVirginia11-29",2025
2024-11-29,"nc",TRUE,"Maine","Elon","ElonMaine11-29",2025
2024-11-29,"nc",FALSE,"SIU Edwardsville","North Florida","North FloridaSIU Edwardsville11-29",2025
2024-11-29,"nc",FALSE,"Louisiana Monroe","Stephen F. Austin","Stephen F. AustinLouisiana Monroe11-29",2025
2024-11-29,"nond1",FALSE,"Bradley","Judson (IL)","Judson (IL)Bradley11-29",2025
2024-11-29,"nc",FALSE,"LSU","Northwestern St.","Northwestern St.LSU11-29",2025
2024-11-29,"nc",FALSE,"Lafayette","LIU Brooklyn","LIULafayette11-29",2025
2024-11-29,"nond1",FALSE,"VCU","Elizabeth City St.","Elizabeth City St.VCU11-29",2025
2024-11-29,"nc",TRUE,"TCU","Colorado St.","Colorado St.TCU11-29",2025
2024-11-29,"nc",TRUE,"Colgate","Appalachian St.","Appalachian St.Colgate11-29",2025
2024-11-29,"nc",TRUE,"Saint Mary's","Arizona St.","Arizona St.Saint Mary's11-29",2025
2024-11-29,"nc",TRUE,"USC","New Mexico","New MexicoUSC11-29",2025
2024-11-29,"nc",FALSE,"Samford","West Georgia","West GeorgiaSamford11-29",2025
2024-11-29,"nc",TRUE,"Wake Forest","Minnesota","MinnesotaWake Forest11-29",2025
2024-11-29,"nc",TRUE,"Wichita St.","Florida","FloridaWichita St.11-29",2025
2024-11-29,"nc",TRUE,"Utah St.","North Texas","North TexasUtah St.11-29",2025
2024-11-30,"nc",FALSE,"Florida Atlantic","Florida Gulf Coast","Florida Gulf CoastFlorida Atlantic11-30",2025
2024-11-30,"nc",FALSE,"Southeast Missouri St.","UMKC","UMKCSoutheast Missouri St.11-30",2025
2024-11-30,"nc",FALSE,"Oregon St.","UC Davis","UC DavisOregon St.11-30",2025
2024-11-30,"nc",FALSE,"Connecticut","Maryland Eastern Shore","Maryland Eastern ShoreConnecticut11-30",2025
2024-11-30,"nond1",FALSE,"Illinois Chicago","Aurora","AuroraIllinois Chicago11-30",2025
2024-11-30,"nc",FALSE,"Sacramento St.","Mercyhurst","MercyhurstSacramento St.11-30",2025
2024-11-30,"nond1",FALSE,"Lamar","Our Lady of the Lake","Our Lady of the LakeLamar11-30",2025
2024-11-30,"nc",FALSE,"Green Bay","Campbell","CampbellGreen Bay11-30",2025
2024-11-30,"nc",FALSE,"Wisconsin","Chicago St.","Chicago St.Wisconsin11-30",2025
2024-11-30,"nc",FALSE,"Alabama A&M","Lipscomb","LipscombAlabama A&M11-30",2025
2024-11-30,"nc",FALSE,"Kansas","Furman","FurmanKansas11-30",2025
2024-11-30,"nc",FALSE,"Georgia","Jacksonville","JacksonvilleGeorgia11-30",2025
2024-11-30,"nc",FALSE,"Northern Kentucky","Bellarmine","BellarmineNorthern Kentucky11-30",2025
2024-11-30,"nc",FALSE,"Seton Hall","Monmouth","MonmouthSeton Hall11-30",2025
2024-11-30,"nc",FALSE,"Louisiana Tech","Southern","SouthernLouisiana Tech11-30",2025
2024-11-30,"nond1",FALSE,"High Point","Pfeiffer","PfeifferHigh Point11-30",2025
2024-11-30,"nc",FALSE,"Georgetown","Albany","AlbanyGeorgetown11-30",2025
2024-11-30,"nc",FALSE,"Idaho","UC Riverside","UC RiversideIdaho11-30",2025
2024-11-30,"nc",FALSE,"Georgia Tech","Central Arkansas","Central ArkansasGeorgia Tech11-30",2025
2024-11-30,"nc",FALSE,"UTSA","Houston Christian","Houston ChristianUTSA11-30",2025
2024-11-30,"nc",TRUE,"New Mexico St.","Bowling Green","Bowling GreenNew Mexico St.11-30",2025
2024-11-30,"nc",TRUE,"Weber St.","Pepperdine","PepperdineWeber St.11-30",2025
2024-11-30,"nc",TRUE,"Notre Dame","Creighton","CreightonNotre Dame11-30",2025
2024-11-30,"nc",TRUE,"Navy","Elon","ElonNavy11-30",2025
