fvg_date,level,level_price,touch_ordinal,touch_ts,touch_date,touch_hour,days_since,approach,candle_dir,is_manip,reversed,mfe,mae
2025-05-28,h,21545.0,6,2025-06-02 19:29:00-04:00,2025-06-02,19,5,from_below,-1,False,True,69.0,-1.75
2025-05-28,l,21478.75,1,2025-05-29 10:05:00-04:00,2025-05-29,10,1,from_above,-1,False,True,67.25,-74.5
2025-05-28,l,21478.75,2,2025-05-29 10:48:00-04:00,2025-05-29,10,1,from_below,-1,False,True,54.25,-43.5
2025-05-28,l,21478.75,3,2025-05-29 11:04:00-04:00,2025-05-29,11,1,from_above,-1,False,True,16.5,-192.75
2025-05-28,l,21478.75,4,2025-05-29 11:07:00-04:00,2025-05-29,11,1,from_above,-1,False,True,25.75,-183.5
2025-05-28,l,21478.75,5,2025-05-29 11:13:00-04:00,2025-05-29,11,1,from_above,-1,False,True,33.25,-176.0
2025-05-28,l,21478.75,6,2025-05-29 11:19:00-04:00,2025-05-29,11,1,from_below,-1,False,True,158.5,-50.75
2025-05-28,ce,21511.875,1,2025-05-29 09:47:00-04:00,2025-05-29,9,1,from_above,-1,False,True,35.75,-141.75
2025-05-28,ce,21511.875,2,2025-05-29 09:57:00-04:00,2025-05-29,9,1,from_above,-1,False,True,15.5,-138.25
2025-05-28,ce,21511.875,3,2025-05-29 10:56:00-04:00,2025-05-29,10,1,from_below,-1,False,True,90.0,-11.5
2025-05-28,ce,21511.875,4,2025-05-29 11:29:00-04:00,2025-05-29,11,1,from_below,-1,False,True,199.5,-9.75
2025-05-28,ce,21511.875,5,2025-06-02 14:22:00-04:00,2025-06-02,14,5,from_below,-1,False,True,15.25,-24.75
2025-05-28,ce,21511.875,6,2025-06-02 14:29:00-04:00,2025-06-02,14,5,from_below,-1,False,True,18.25,-35.5
2025-05-29,h,21537.5,1,2025-06-02 15:24:00-04:00,2025-06-02,15,4,from_below,-1,False,True,42.25,-38.75
2025-05-29,h,21537.5,2,2025-06-02 15:50:00-04:00,2025-06-02,15,4,from_below,-1,False,True,29.0,-52.0
2025-05-29,h,21537.5,3,2025-06-02 15:59:00-04:00,2025-06-02,15,4,from_below,-1,False,False,9.75,-43.5
2025-05-29,h,21537.5,4,2025-06-02 16:05:00-04:00,2025-06-02,16,4,from_above,-1,False,True,33.75,-6.25
2025-05-29,h,21537.5,5,2025-06-02 18:01:00-04:00,2025-06-02,18,4,from_above,-1,False,False,0.0,-32.75
2025-05-29,h,21537.5,6,2025-06-02 18:17:00-04:00,2025-06-02,18,4,from_below,-1,False,True,27.5,-6.25
2025-05-29,l,21486.75,1,2025-06-02 14:16:00-04:00,2025-06-02,14,4,from_below,-1,False,False,5.75,-50.75
2025-05-29,l,21486.75,2,2025-06-02 14:18:00-04:00,2025-06-02,14,4,from_below,-1,False,False,8.5,-46.5
2025-05-29,l,21486.75,3,2025-06-02 19:25:00-04:00,2025-06-02,19,4,from_above,-1,False,True,65.5,-13.25
2025-05-29,l,21486.75,4,2025-06-02 20:00:00-04:00,2025-06-02,20,4,from_above,-1,False,True,12.0,-16.75
2025-05-29,l,21486.75,5,2025-06-02 20:10:00-04:00,2025-06-02,20,4,from_above,-1,False,True,10.75,-12.5
2025-05-29,l,21486.75,6,2025-06-02 20:20:00-04:00,2025-06-02,20,4,from_above,-1,False,True,10.75,-16.5
2025-05-29,ce,21512.125,1,2025-06-02 14:22:00-04:00,2025-06-02,14,4,from_below,-1,False,True,15.25,-24.75
2025-05-29,ce,21512.125,2,2025-06-02 14:29:00-04:00,2025-06-02,14,4,from_below,-1,False,True,18.25,-35.5
2025-05-29,ce,21512.125,3,2025-06-02 14:51:00-04:00,2025-06-02,14,4,from_below,-1,False,True,10.75,-29.75
2025-05-29,ce,21512.125,4,2025-06-02 14:59:00-04:00,2025-06-02,14,4,from_above,-1,False,True,26.75,-21.25
2025-05-29,ce,21512.125,5,2025-06-02 15:08:00-04:00,2025-06-02,15,4,from_above,-1,False,True,40.0,-18.75
2025-05-29,ce,21512.125,6,2025-06-02 15:13:00-04:00,2025-06-02,15,4,from_above,-1,False,True,39.25,-23.25
2025-05-30,h,21330.0,1,2025-06-01 18:04:00-04:00,2025-06-01,18,2,from_below,-1,True,True,20.25,-28.25
2025-05-30,h,21330.0,2,2025-06-01 18:10:00-04:00,2025-06-01,18,2,from_below,-1,True,True,26.5,-23.0
2025-05-30,h,21330.0,3,2025-06-01 18:19:00-04:00,2025-06-01,18,2,from_above,-1,True,False,8.25,-39.75
2025-05-30,h,21330.0,4,2025-06-01 18:36:00-04:00,2025-06-01,18,2,from_below,-1,True,True,46.0,-5.75
2025-05-30,h,21330.0,5,2025-06-02 09:30:00-04:00,2025-06-02,9,3,from_below,-1,True,True,94.0,-129.5
2025-05-30,h,21330.0,6,2025-06-02 09:52:00-04:00,2025-06-02,9,3,from_above,-1,True,True,93.75,-90.5
2025-05-30,l,21286.25,1,2025-06-01 19:30:00-04:00,2025-06-01,19,2,from_above,-1,True,True,45.25,-4.0
2025-05-30,l,21286.25,2,2025-06-01 20:30:00-04:00,2025-06-01,20,2,from_above,-1,True,True,22.25,-6.5
2025-05-30,l,21286.25,3,2025-06-01 20:35:00-04:00,2025-06-01,20,2,from_above,-1,True,True,23.0,-5.75
2025-05-30,l,21286.25,4,2025-06-01 20:39:00-04:00,2025-06-01,20,2,from_above,-1,True,True,21.5,-13.75
2025-05-30,l,21286.25,5,2025-06-01 20:49:00-04:00,2025-06-01,20,2,from_above,-1,True,True,25.5,-20.75
2025-05-30,l,21286.25,6,2025-06-01 20:52:00-04:00,2025-06-01,20,2,from_above,-1,True,True,24.5,-21.75
2025-05-30,ce,21308.125,1,2025-06-01 18:00:00-04:00,2025-06-01,18,2,unknown,-1,True,False,,
2025-05-30,ce,21308.125,2,2025-06-01 18:06:00-04:00,2025-06-01,18,2,from_above,-1,True,True,33.75,-14.75
2025-05-30,ce,21308.125,3,2025-06-01 18:25:00-04:00,2025-06-01,18,2,from_above,-1,True,True,17.0,-19.5
2025-05-30,ce,21308.125,4,2025-06-01 18:50:00-04:00,2025-06-01,18,2,from_above,-1,True,False,2.75,-38.0
2025-05-30,ce,21308.125,5,2025-06-01 18:54:00-04:00,2025-06-01,18,2,from_above,-1,True,False,7.75,-32.5
2025-05-30,ce,21308.125,6,2025-06-01 19:00:00-04:00,2025-06-01,19,2,from_above,-1,True,False,7.75,-32.5
2025-06-02,h,21435.5,1,2025-06-03 03:21:00-04:00,2025-06-03,3,1,from_above,-1,False,True,35.25,-19.75
2025-06-02,h,21435.5,2,2025-06-03 03:31:00-04:00,2025-06-03,3,1,from_below,-1,False,True,41.25,-13.75
2025-06-02,h,21435.5,3,2025-06-03 03:35:00-04:00,2025-06-03,3,1,from_above,-1,False,False,7.0,-47.5
2025-06-02,h,21435.5,4,2025-06-03 03:40:00-04:00,2025-06-03,3,1,from_above,-1,False,True,10.75,-43.75
2025-06-02,h,21435.5,5,2025-06-03 03:43:00-04:00,2025-06-03,3,1,from_above,-1,False,True,16.0,-38.5
2025-06-02,h,21435.5,6,2025-06-03 03:48:00-04:00,2025-06-03,3,1,from_below,-1,False,True,37.75,-9.0
2025-06-02,ce,21403.625,1,2025-06-03 03:25:00-04:00,2025-06-03,3,1,from_above,-1,False,True,46.75,-8.25
2025-06-02,ce,21403.625,2,2025-06-03 04:19:00-04:00,2025-06-03,4,1,from_above,-1,False,True,49.5,-7.75
2025-06-03,h,21599.25,1,2025-06-05 15:15:00-04:00,2025-06-05,15,2,from_above,1,False,True,73.75,-98.0
2025-06-03,h,21599.25,2,2025-06-05 15:30:00-04:00,2025-06-05,15,2,from_below,1,False,True,75.5,-78.75
2025-06-03,h,21599.25,3,2025-06-05 15:53:00-04:00,2025-06-05,15,2,from_above,1,False,True,26.0,-76.5
2025-06-03,h,21599.25,4,2025-06-05 16:00:00-04:00,2025-06-05,16,2,from_below,1,False,True,106.25,-2.75
2025-06-03,h,21599.25,5,2025-06-05 16:04:00-04:00,2025-06-05,16,2,from_above,1,False,False,8.5,-99.75
2025-06-03,h,21599.25,6,2025-06-05 16:11:00-04:00,2025-06-05,16,2,from_above,1,False,False,6.25,-87.25
2025-06-03,l,21558.25,1,2025-06-05 15:17:00-04:00,2025-06-05,15,2,from_above,1,False,True,124.75,-47.0
2025-06-03,l,21558.25,2,2025-06-05 15:20:00-04:00,2025-06-05,15,2,from_below,1,False,True,41.75,-126.75
2025-06-03,l,21558.25,3,2025-06-05 15:26:00-04:00,2025-06-05,15,2,from_below,1,False,True,59.0,-95.25
2025-06-03,l,21558.25,4,2025-06-05 15:28:00-04:00,2025-06-05,15,2,from_above,1,False,True,112.0,-42.25
2025-06-03,l,21558.25,5,2025-06-05 16:15:00-04:00,2025-06-05,16,2,from_above,1,False,True,57.5,-25.75
2025-06-03,l,21558.25,6,2025-06-05 16:20:00-04:00,2025-06-05,16,2,from_below,1,False,True,41.5,-41.75
2025-06-03,ce,21578.75,1,2025-06-05 15:16:00-04:00,2025-06-05,15,2,from_above,1,False,True,109.75,-62.0
2025-06-03,ce,21578.75,2,2025-06-05 15:26:00-04:00,2025-06-05,15,2,from_below,1,False,True,59.0,-95.25
2025-06-03,ce,21578.75,3,2025-06-05 15:55:00-04:00,2025-06-05,15,2,from_above,1,False,True,19.0,-79.25
2025-06-03,ce,21578.75,4,2025-06-05 16:15:00-04:00,2025-06-05,16,2,from_above,1,False,True,57.5,-25.75
2025-06-03,ce,21578.75,5,2025-06-05 16:28:00-04:00,2025-06-05,16,2,from_below,1,False,True,77.25,-6.0
2025-06-03,ce,21578.75,6,2025-06-05 16:32:00-04:00,2025-06-05,16,2,from_below,1,False,True,60.5,-8.5
2025-06-04,h,21786.5,1,2025-06-05 03:24:00-04:00,2025-06-05,3,1,from_below,1,False,False,4.5,-53.75
2025-06-04,h,21786.5,2,2025-06-05 04:55:00-04:00,2025-06-05,4,1,from_above,1,False,True,20.0,-14.25
2025-06-04,h,21786.5,3,2025-06-05 05:14:00-04:00,2025-06-05,5,1,from_below,1,False,False,7.75,-29.5
2025-06-04,h,21786.5,4,2025-06-05 05:38:00-04:00,2025-06-05,5,1,from_below,1,False,True,17.25,-20.0
2025-06-04,h,21786.5,5,2025-06-05 06:00:00-04:00,2025-06-05,6,1,from_below,1,False,True,31.0,-19.75
2025-06-04,h,21786.5,6,2025-06-05 06:04:00-04:00,2025-06-05,6,1,from_below,1,False,True,35.25,-15.5
2025-06-04,l,21752.25,1,2025-06-05 00:00:00-04:00,2025-06-05,0,1,unknown,1,False,False,,
2025-06-04,l,21752.25,2,2025-06-05 00:11:00-04:00,2025-06-05,0,1,from_below,1,False,True,26.75,-7.5
2025-06-04,l,21752.25,3,2025-06-05 00:19:00-04:00,2025-06-05,0,1,from_above,1,False,False,5.0,-28.5
2025-06-04,l,21752.25,4,2025-06-05 00:35:00-04:00,2025-06-05,0,1,from_below,1,False,True,28.0,-1.75
2025-06-04,l,21752.25,5,2025-06-05 00:39:00-04:00,2025-06-05,0,1,from_below,1,False,True,26.0,-3.0
2025-06-04,l,21752.25,6,2025-06-05 03:02:00-04:00,2025-06-05,3,1,from_below,1,False,False,5.75,-84.75
2025-06-04,ce,21769.375,1,2025-06-05 03:15:00-04:00,2025-06-05,3,1,from_below,1,False,True,12.0,-68.0
2025-06-04,ce,21769.375,2,2025-06-05 03:19:00-04:00,2025-06-05,3,1,from_below,1,False,False,6.5,-73.0
2025-06-04,ce,21769.375,3,2025-06-05 05:14:00-04:00,2025-06-05,5,1,from_above,1,False,True,29.5,-7.75
2025-06-04,ce,21769.375,4,2025-06-05 05:22:00-04:00,2025-06-05,5,1,from_above,1,False,True,31.25,-3.0
2025-06-04,ce,21769.375,5,2025-06-05 05:51:00-04:00,2025-06-05,5,1,from_above,1,False,True,35.75,-15.0
2025-06-04,ce,21769.375,6,2025-06-05 05:57:00-04:00,2025-06-05,5,1,from_above,1,False,True,35.0,-15.75
2025-06-05,h,21781.25,1,2025-06-06 08:42:00-04:00,2025-06-06,8,1,from_below,-1,False,True,14.0,-86.0
2025-06-05,h,21781.25,2,2025-06-06 08:45:00-04:00,2025-06-06,8,1,from_below,-1,False,True,33.0,-77.0
2025-06-05,h,21781.25,3,2025-06-06 09:01:00-04:00,2025-06-06,9,1,from_below,-1,False,True,30.25,-87.0
2025-06-05,h,21781.25,4,2025-06-06 09:13:00-04:00,2025-06-06,9,1,from_below,-1,False,False,9.5,-86.0
2025-06-05,h,21781.25,5,2025-06-06 09:15:00-04:00,2025-06-06,9,1,from_below,-1,False,True,17.25,-78.25
2025-06-05,h,21781.25,6,2025-06-06 09:25:00-04:00,2025-06-06,9,1,from_above,-1,False,True,81.0,-14.5
2025-06-05,l,21691.75,1,2025-06-06 05:53:00-04:00,2025-06-06,5,1,from_below,-1,False,True,25.5,-8.25
2025-06-05,l,21691.75,2,2025-06-06 06:19:00-04:00,2025-06-06,6,1,from_below,-1,False,True,49.5,-3.25
2025-06-05,l,21691.75,3,2025-06-06 06:32:00-04:00,2025-06-06,6,1,from_below,-1,False,True,47.5,-1.75
2025-06-05,l,21691.75,4,2025-06-06 08:30:00-04:00,2025-06-06,8,1,from_below,-1,False,True,76.25,-77.5
2025-06-05,l,21691.75,5,2025-06-12 20:03:00-04:00,2025-06-12,20,7,from_above,-1,False,True,10.75,-189.25
2025-06-05,l,21691.75,6,2025-06-12 20:06:00-04:00,2025-06-12,20,7,from_below,-1,False,True,171.25,-21.0
2025-06-05,ce,21736.5,1,2025-06-06 08:30:00-04:00,2025-06-06,8,1,from_below,-1,False,True,76.25,-77.5
2025-06-05,ce,21736.5,2,2025-06-06 08:38:00-04:00,2025-06-06,8,1,from_above,-1,False,True,66.0,-25.0
2025-06-05,ce,21736.5,3,2025-06-06 11:20:00-04:00,2025-06-06,11,1,from_above,-1,False,True,76.25,-21.75
2025-06-05,ce,21736.5,4,2025-06-06 12:55:00-04:00,2025-06-06,12,1,from_above,-1,False,True,94.25,-7.0
2025-06-05,ce,21736.5,5,2025-06-06 13:07:00-04:00,2025-06-06,13,1,from_above,-1,False,True,111.25,-4.25
2025-06-05,ce,21736.5,6,2025-06-06 13:11:00-04:00,2025-06-06,13,1,from_above,-1,False,True,110.0,-6.75
2025-06-06,h,21863.5,1,2025-06-09 10:20:00-04:00,2025-06-09,10,3,from_below,1,False,True,38.0,-32.75
2025-06-06,h,21863.5,2,2025-06-09 10:26:00-04:00,2025-06-09,10,3,from_below,1,False,True,40.5,-34.75
2025-06-06,h,21863.5,3,2025-06-09 10:30:00-04:00,2025-06-09,10,3,from_below,1,False,True,46.5,-32.75
2025-06-06,h,21863.5,4,2025-06-09 10:39:00-04:00,2025-06-09,10,3,from_above,1,False,False,3.5,-63.25
2025-06-06,h,21863.5,5,2025-06-09 10:43:00-04:00,2025-06-09,10,3,from_above,1,False,True,13.75,-51.0
2025-06-06,h,21863.5,6,2025-06-09 10:48:00-04:00,2025-06-09,10,3,from_below,1,False,True,45.25,-10.5
2025-06-06,l,21837.75,1,2025-06-09 10:12:00-04:00,2025-06-09,10,3,from_below,1,False,True,15.5,-46.75
2025-06-06,l,21837.75,2,2025-06-09 10:15:00-04:00,2025-06-09,10,3,from_above,1,False,True,50.0,-12.25
2025-06-06,l,21837.75,3,2025-06-09 10:54:00-04:00,2025-06-09,10,3,from_above,1,False,True,29.0,-26.75
2025-06-06,l,21837.75,4,2025-06-09 11:18:00-04:00,2025-06-09,11,3,from_above,1,False,True,12.75,-23.5
2025-06-06,l,21837.75,5,2025-06-09 11:30:00-04:00,2025-06-09,11,3,from_below,1,False,True,19.5,-14.5
2025-06-06,l,21837.75,6,2025-06-09 11:34:00-04:00,2025-06-09,11,3,from_below,1,False,True,17.0,-17.0
2025-06-06,ce,21850.625,1,2025-06-09 10:14:00-04:00,2025-06-09,10,3,from_below,1,False,True,19.5,-42.75
2025-06-06,ce,21850.625,2,2025-06-09 10:17:00-04:00,2025-06-09,10,3,from_below,1,False,True,24.0,-38.25
2025-06-06,ce,21850.625,3,2025-06-09 10:25:00-04:00,2025-06-09,10,3,from_above,1,False,True,40.25,-35.0
2025-06-06,ce,21850.625,4,2025-06-09 10:28:00-04:00,2025-06-09,10,3,from_above,1,False,True,38.5,-40.75
2025-06-06,ce,21850.625,5,2025-06-09 10:44:00-04:00,2025-06-09,10,3,from_above,1,False,True,11.75,-44.25
2025-06-06,ce,21850.625,6,2025-06-09 11:00:00-04:00,2025-06-09,11,3,from_below,1,False,True,28.75,-27.0
2025-06-09,h,21804.0,1,2025-06-10 01:26:00-04:00,2025-06-10,1,1,from_above,1,True,True,47.25,-38.75
2025-06-09,h,21804.0,2,2025-06-10 01:36:00-04:00,2025-06-10,1,1,from_below,1,True,True,16.75,-43.75
2025-06-09,h,21804.0,3,2025-06-10 01:52:00-04:00,2025-06-10,1,1,from_above,1,True,True,25.75,-8.75
2025-06-09,h,21804.0,4,2025-06-10 02:53:00-04:00,2025-06-10,2,1,from_above,1,True,True,19.0,-76.25
2025-06-09,h,21804.0,5,2025-06-10 02:59:00-04:00,2025-06-10,2,1,from_above,1,True,True,18.75,-76.5
2025-06-09,h,21804.0,6,2025-06-10 03:05:00-04:00,2025-06-10,3,1,from_above,1,True,True,25.0,-70.25
2025-06-09,l,21776.75,1,2025-06-10 01:29:00-04:00,2025-06-10,1,1,from_above,1,True,True,57.0,-29.0
2025-06-09,l,21776.75,2,2025-06-10 01:34:00-04:00,2025-06-10,1,1,from_below,1,True,True,17.25,-67.0
2025-06-09,l,21776.75,3,2025-06-10 03:37:00-04:00,2025-06-10,3,1,from_above,1,True,True,39.0,-45.25
2025-06-09,l,21776.75,4,2025-06-10 03:53:00-04:00,2025-06-10,3,1,from_below,1,True,True,17.5,-44.5
2025-06-09,l,21776.75,5,2025-06-10 04:13:00-04:00,2025-06-10,4,1,from_above,1,True,True,63.5,-12.0
2025-06-09,l,21776.75,6,2025-06-10 04:15:00-04:00,2025-06-10,4,1,from_below,1,True,True,17.25,-58.75
2025-06-09,ce,21790.375,1,2025-06-10 01:26:00-04:00,2025-06-10,1,1,from_above,1,True,True,47.25,-38.75
2025-06-09,ce,21790.375,2,2025-06-10 01:30:00-04:00,2025-06-10,1,1,from_below,1,True,True,26.75,-59.25
2025-06-09,ce,21790.375,3,2025-06-10 01:36:00-04:00,2025-06-10,1,1,from_below,1,True,True,16.75,-43.75
2025-06-09,ce,21790.375,4,2025-06-10 03:10:00-04:00,2025-06-10,3,1,from_above,1,True,True,33.25,-62.0
2025-06-09,ce,21790.375,5,2025-06-10 03:30:00-04:00,2025-06-10,3,1,from_above,1,True,True,18.75,-64.0
2025-06-09,ce,21790.375,6,2025-06-10 03:33:00-04:00,2025-06-10,3,1,from_above,1,True,True,20.5,-62.25
2025-06-10,h,21875.5,1,2025-06-11 00:57:00-04:00,2025-06-11,0,1,from_above,1,False,True,25.75,-8.5
2025-06-10,h,21875.5,2,2025-06-11 02:05:00-04:00,2025-06-11,2,1,from_above,1,False,True,39.5,-1.5
2025-06-10,h,21875.5,3,2025-06-11 14:02:00-04:00,2025-06-11,14,1,from_above,1,False,True,27.5,-97.0
2025-06-10,h,21875.5,4,2025-06-11 14:06:00-04:00,2025-06-11,14,1,from_below,1,False,True,92.25,-32.25
2025-06-10,h,21875.5,5,2025-06-11 14:10:00-04:00,2025-06-11,14,1,from_above,1,False,True,31.25,-93.25
2025-06-10,h,21875.5,6,2025-06-11 14:26:00-04:00,2025-06-11,14,1,from_below,1,False,True,41.5,-60.25
2025-06-10,l,21841.25,1,2025-06-11 14:04:00-04:00,2025-06-11,14,1,from_above,1,False,True,56.5,-68.0
2025-06-10,l,21841.25,2,2025-06-11 14:14:00-04:00,2025-06-11,14,1,from_above,1,False,True,80.25,-44.25
2025-06-10,l,21841.25,3,2025-06-11 14:18:00-04:00,2025-06-11,14,1,from_below,1,False,False,6.25,-97.5
2025-06-10,l,21841.25,4,2025-06-11 14:20:00-04:00,2025-06-11,14,1,from_below,1,False,True,31.5,-70.25
2025-06-10,l,21841.25,5,2025-06-11 14:27:00-04:00,2025-06-11,14,1,from_above,1,False,True,61.75,-40.0
2025-06-10,l,21841.25,6,2025-06-11 14:30:00-04:00,2025-06-11,14,1,from_above,1,False,True,91.5,-10.25
2025-06-10,ce,21858.375,1,2025-06-11 14:03:00-04:00,2025-06-11,14,1,from_above,1,False,True,54.5,-70.0
2025-06-10,ce,21858.375,2,2025-06-11 14:12:00-04:00,2025-06-11,14,1,from_above,1,False,True,55.0,-69.5
2025-06-10,ce,21858.375,3,2025-06-11 14:24:00-04:00,2025-06-11,14,1,from_below,1,False,True,46.0,-55.75
2025-06-10,ce,21858.375,4,2025-06-11 14:31:00-04:00,2025-06-11,14,1,from_below,1,False,True,55.0,-46.75
2025-06-10,ce,21858.375,5,2025-06-11 14:55:00-04:00,2025-06-11,14,1,from_above,1,False,True,21.0,-46.0
2025-06-10,ce,21858.375,6,2025-06-11 14:59:00-04:00,2025-06-11,14,1,from_above,1,False,True,31.25,-38.0
2025-06-11,h,21976.0,1,2025-06-12 11:02:00-04:00,2025-06-12,11,1,from_below,-1,False,True,90.5,-5.25
2025-06-11,h,21976.0,2,2025-06-16 10:28:00-04:00,2025-06-16,10,5,from_below,-1,False,True,26.0,-23.5
2025-06-11,h,21976.0,3,2025-06-16 10:40:00-04:00,2025-06-16,10,5,from_below,-1,False,True,11.25,-38.25
2025-06-11,h,21976.0,4,2025-06-16 10:44:00-04:00,2025-06-16,10,5,from_below,-1,False,True,26.75,-22.75
2025-06-11,h,21976.0,5,2025-06-16 11:02:00-04:00,2025-06-16,11,5,from_below,-1,False,True,41.25,-25.25
2025-06-11,h,21976.0,6,2025-06-16 11:10:00-04:00,2025-06-16,11,5,from_below,-1,False,True,46.25,-20.25
2025-06-11,l,21915.0,1,2025-06-12 10:14:00-04:00,2025-06-12,10,1,from_below,-1,False,True,12.5,-62.75
